PRICE_DATE_FULL,PRICE,PRICE_CURRENCY
2011-03-21 00:00:00.000,254.15,USD
2011-03-22 00:00:00.000,254.111,USD
2011-03-23 00:00:00.000,253.93,USD
2011-03-24 00:00:00.000,253.422,USD
2011-03-25 00:00:00.000,252.989,USD
2011-03-28 00:00:00.000,252.935,USD
2011-03-29 00:00:00.000,252.463,USD
2011-03-30 00:00:00.000,252.977,USD
2011-03-31 00:00:00.000,252.507,USD
2011-04-01 00:00:00.000,252.76,USD
2011-04-04 00:00:00.000,253.218,USD
2011-04-05 00:00:00.000,252.56,USD
2011-04-06 00:00:00.000,252.059,USD
2011-04-07 00:00:00.000,252.375,USD
2011-04-08 00:00:00.000,252.064,USD
2011-04-11 00:00:00.000,252.039,USD
2011-04-12 00:00:00.000,253.072,USD
2011-04-13 00:00:00.000,253.371,USD
2011-04-14 00:00:00.000,252.943,USD
2011-04-15 00:00:00.000,253.842,USD
2011-04-18 00:00:00.000,254.323,USD
2011-04-19 00:00:00.000,254.404,USD
2011-04-20 00:00:00.000,253.988,USD
2011-04-21 00:00:00.000,254.067,USD
2011-04-22 00:00:00.000,254.119,USD
2011-04-25 00:00:00.000,254.491,USD
2011-04-26 00:00:00.000,255.025,USD
2011-04-27 00:00:00.000,254.866,USD
2011-04-28 00:00:00.000,255.361,USD
2011-04-29 00:00:00.000,255.618,USD
2011-04-30 00:00:00.000,255.618,USD
2011-05-02 00:00:00.000,255.759,USD
2011-05-03 00:00:00.000,255.961,USD
2011-05-04 00:00:00.000,256.139,USD
2011-05-05 00:00:00.000,256.694,USD
2011-05-06 00:00:00.000,256.837,USD
2011-05-09 00:00:00.000,256.945,USD
2011-05-10 00:00:00.000,256.36,USD
2011-05-11 00:00:00.000,256.931,USD
2011-05-12 00:00:00.000,256.732,USD
2011-05-13 00:00:00.000,257.123,USD
2011-05-16 00:00:00.000,257.433,USD
2011-05-17 00:00:00.000,257.637,USD
2011-05-18 00:00:00.000,257.032,USD
2011-05-19 00:00:00.000,257.252,USD
2011-05-20 00:00:00.000,257.526,USD
2011-05-23 00:00:00.000,257.685,USD
2011-05-24 00:00:00.000,257.826,USD
2011-05-25 00:00:00.000,257.836,USD
2011-05-26 00:00:00.000,258.602,USD
2011-05-27 00:00:00.000,258.591,USD
2011-05-30 00:00:00.000,258.645,USD
2011-05-31 00:00:00.000,258.781,USD
2011-06-01 00:00:00.000,259.812,USD
2011-06-02 00:00:00.000,259.189,USD
2011-06-03 00:00:00.000,259.665,USD
2011-06-06 00:00:00.000,259.732,USD
2011-06-07 00:00:00.000,259.87,USD
2011-06-08 00:00:00.000,260.452,USD
2011-06-09 00:00:00.000,259.744,USD
2011-06-10 00:00:00.000,260.005,USD
2011-06-13 00:00:00.000,259.921,USD
2011-06-14 00:00:00.000,258.903,USD
2011-06-15 00:00:00.000,260.191,USD
2011-06-16 00:00:00.000,260.422,USD
2011-06-17 00:00:00.000,260.339,USD
2011-06-20 00:00:00.000,260.336,USD
2011-06-21 00:00:00.000,260.207,USD
2011-06-22 00:00:00.000,260.238,USD
2011-06-23 00:00:00.000,260.941,USD
2011-06-24 00:00:00.000,261.539,USD
2011-06-27 00:00:00.000,260.89,USD
2011-06-28 00:00:00.000,259.749,USD
2011-06-29 00:00:00.000,259.159,USD
2011-06-30 00:00:00.000,258.643,USD
2011-07-01 00:00:00.000,258.403,USD
2011-07-04 00:00:00.000,258.456,USD
2011-07-05 00:00:00.000,259.282,USD
2011-07-06 00:00:00.000,259.438,USD
2011-07-07 00:00:00.000,258.935,USD
2011-07-08 00:00:00.000,260.202,USD
2011-07-11 00:00:00.000,261.193,USD
2011-07-12 00:00:00.000,261.547,USD
2011-07-13 00:00:00.000,261.55,USD
2011-07-14 00:00:00.000,260.943,USD
2011-07-15 00:00:00.000,261.447,USD
2011-07-18 00:00:00.000,261.438,USD
2011-07-19 00:00:00.000,261.615,USD
2011-07-20 00:00:00.000,261.247,USD
2011-07-21 00:00:00.000,260.532,USD
2011-07-22 00:00:00.000,260.954,USD
2011-07-25 00:00:00.000,260.755,USD
2011-07-26 00:00:00.000,261.191,USD
2011-07-27 00:00:00.000,260.839,USD
2011-07-28 00:00:00.000,261.2,USD
2011-07-29 00:00:00.000,262.631,USD
2011-07-31 00:00:00.000,262.631,USD
2011-08-01 00:00:00.000,262.965,USD
2011-08-02 00:00:00.000,264.014,USD
2011-08-03 00:00:00.000,263.734,USD
2011-08-04 00:00:00.000,265.486,USD
2011-08-05 00:00:00.000,264.03,USD
2011-08-08 00:00:00.000,265.722,USD
2011-08-09 00:00:00.000,266.481,USD
2011-08-10 00:00:00.000,267.354,USD
2011-08-11 00:00:00.000,266.178,USD
2011-08-12 00:00:00.000,266.793,USD
2011-08-15 00:00:00.000,266.545,USD
2011-08-16 00:00:00.000,267.198,USD
2011-08-17 00:00:00.000,267.517,USD
2011-08-18 00:00:00.000,268.029,USD
2011-08-19 00:00:00.000,267.934,USD
2011-08-22 00:00:00.000,267.661,USD
2011-08-23 00:00:00.000,267.342,USD
2011-08-24 00:00:00.000,266.459,USD
2011-08-25 00:00:00.000,267.091,USD
2011-08-26 00:00:00.000,267.509,USD
2011-08-29 00:00:00.000,267.063,USD
2011-08-30 00:00:00.000,267.648,USD
2011-08-31 00:00:00.000,267.334,USD
2011-09-01 00:00:00.000,268.074,USD
2011-09-02 00:00:00.000,268.647,USD
2011-09-05 00:00:00.000,268.699,USD
2011-09-06 00:00:00.000,268.565,USD
2011-09-07 00:00:00.000,268.193,USD
2011-09-08 00:00:00.000,268.673,USD
2011-09-09 00:00:00.000,269.211,USD
2011-09-12 00:00:00.000,268.753,USD
2011-09-13 00:00:00.000,268.485,USD
2011-09-14 00:00:00.000,268.547,USD
2011-09-15 00:00:00.000,267.892,USD
2011-09-16 00:00:00.000,268.202,USD
2011-09-19 00:00:00.000,268.963,USD
2011-09-20 00:00:00.000,268.997,USD
2011-09-21 00:00:00.000,269.185,USD
2011-09-22 00:00:00.000,269.968,USD
2011-09-23 00:00:00.000,268.99,USD
2011-09-26 00:00:00.000,268.586,USD
2011-09-27 00:00:00.000,268.128,USD
2011-09-28 00:00:00.000,268.138,USD
2011-09-29 00:00:00.000,267.881,USD
2011-09-30 00:00:00.000,268.411,USD
2011-10-03 00:00:00.000,269.549,USD
2011-10-04 00:00:00.000,269.003,USD
2011-10-05 00:00:00.000,268.525,USD
2011-10-06 00:00:00.000,267.862,USD
2011-10-07 00:00:00.000,267.034,USD
2011-10-10 00:00:00.000,267.086,USD
2011-10-11 00:00:00.000,266.575,USD
2011-10-12 00:00:00.000,266.341,USD
2011-10-13 00:00:00.000,266.666,USD
2011-10-14 00:00:00.000,266.409,USD
2011-10-17 00:00:00.000,267.104,USD
2011-10-18 00:00:00.000,267.037,USD
2011-10-19 00:00:00.000,267.213,USD
2011-10-20 00:00:00.000,267.03,USD
2011-10-21 00:00:00.000,266.891,USD
2011-10-24 00:00:00.000,266.732,USD
2011-10-25 00:00:00.000,267.799,USD
2011-10-26 00:00:00.000,267.009,USD
2011-10-27 00:00:00.000,265.757,USD
2011-10-28 00:00:00.000,266.432,USD
2011-10-31 00:00:00.000,268.172,USD
2011-11-01 00:00:00.000,268.875,USD
2011-11-02 00:00:00.000,269.052,USD
2011-11-03 00:00:00.000,268.517,USD
2011-11-04 00:00:00.000,268.922,USD
2011-11-07 00:00:00.000,268.802,USD
2011-11-08 00:00:00.000,268.531,USD
2011-11-09 00:00:00.000,269.254,USD
2011-11-10 00:00:00.000,268.794,USD
2011-11-11 00:00:00.000,268.811,USD
2011-11-14 00:00:00.000,268.874,USD
2011-11-15 00:00:00.000,268.893,USD
2011-11-16 00:00:00.000,269.178,USD
2011-11-17 00:00:00.000,269.326,USD
2011-11-18 00:00:00.000,268.776,USD
2011-11-21 00:00:00.000,269.161,USD
2011-11-22 00:00:00.000,269.408,USD
2011-11-23 00:00:00.000,269.637,USD
2011-11-24 00:00:00.000,269.654,USD
2011-11-25 00:00:00.000,269.069,USD
2011-11-28 00:00:00.000,269.16,USD
2011-11-29 00:00:00.000,269.083,USD
2011-11-30 00:00:00.000,268.708,USD
2011-12-01 00:00:00.000,268.625,USD
2011-12-02 00:00:00.000,269.075,USD
2011-12-05 00:00:00.000,268.953,USD
2011-12-06 00:00:00.000,268.744,USD
2011-12-07 00:00:00.000,269.308,USD
2011-12-08 00:00:00.000,269.841,USD
2011-12-09 00:00:00.000,269.216,USD
2011-12-12 00:00:00.000,269.619,USD
2011-12-13 00:00:00.000,269.835,USD
2011-12-14 00:00:00.000,270.069,USD
2011-12-15 00:00:00.000,270.054,USD
2011-12-16 00:00:00.000,270.592,USD
2011-12-19 00:00:00.000,270.696,USD
2011-12-20 00:00:00.000,269.987,USD
2011-12-21 00:00:00.000,269.661,USD
2011-12-22 00:00:00.000,269.687,USD
2011-12-23 00:00:00.000,269.041,USD
2011-12-26 00:00:00.000,269.093,USD
2011-12-27 00:00:00.000,269.146,USD
2011-12-28 00:00:00.000,269.77,USD
2011-12-29 00:00:00.000,269.988,USD
2011-12-30 00:00:00.000,270.338,USD
2011-12-31 00:00:00.000,270.338,USD
2012-01-02 00:00:00.000,270.389,USD
2012-01-03 00:00:00.000,269.861,USD
2012-01-04 00:00:00.000,269.767,USD
2012-01-05 00:00:00.000,269.737,USD
2012-01-06 00:00:00.000,270.013,USD
2012-01-09 00:00:00.000,270.146,USD
2012-01-10 00:00:00.000,270.088,USD
2012-01-11 00:00:00.000,270.536,USD
2012-01-12 00:00:00.000,270.387,USD
2012-01-13 00:00:00.000,270.827,USD
2012-01-16 00:00:00.000,270.879,USD
2012-01-17 00:00:00.000,270.953,USD
2012-01-18 00:00:00.000,270.69,USD
2012-01-19 00:00:00.000,270.12,USD
2012-01-20 00:00:00.000,269.783,USD
2012-01-23 00:00:00.000,269.634,USD
2012-01-24 00:00:00.000,269.66,USD
2012-01-25 00:00:00.000,270.486,USD
2012-01-26 00:00:00.000,270.988,USD
2012-01-27 00:00:00.000,271.249,USD
2012-01-30 00:00:00.000,271.51,USD
2012-01-31 00:00:00.000,271.835,USD
2012-02-01 00:00:00.000,271.639,USD
2012-02-02 00:00:00.000,271.73,USD
2012-02-03 00:00:00.000,271.024,USD
2012-02-06 00:00:00.000,271.186,USD
2012-02-07 00:00:00.000,270.614,USD
2012-02-08 00:00:00.000,270.497,USD
2012-02-09 00:00:00.000,270.29,USD
2012-02-10 00:00:00.000,270.583,USD
2012-02-13 00:00:00.000,270.577,USD
2012-02-14 00:00:00.000,270.755,USD
2012-02-15 00:00:00.000,270.985,USD
2012-02-16 00:00:00.000,270.373,USD
2012-02-17 00:00:00.000,270.261,USD
2012-02-20 00:00:00.000,270.312,USD
2012-02-21 00:00:00.000,269.843,USD
2012-02-22 00:00:00.000,270.33,USD
2012-02-23 00:00:00.000,270.34,USD
2012-02-24 00:00:00.000,270.371,USD
2012-02-27 00:00:00.000,270.837,USD
2012-02-28 00:00:00.000,270.786,USD
2012-02-29 00:00:00.000,270.584,USD
2012-03-01 00:00:00.000,270.23,USD
2012-03-02 00:00:00.000,270.725,USD
2012-03-05 00:00:00.000,270.397,USD
2012-03-06 00:00:00.000,270.946,USD
2012-03-07 00:00:00.000,270.638,USD
2012-03-08 00:00:00.000,270.354,USD
2012-03-09 00:00:00.000,270.179,USD
2012-03-12 00:00:00.000,270.11,USD
2012-03-13 00:00:00.000,269.322,USD
2012-03-14 00:00:00.000,268.148,USD
2012-03-15 00:00:00.000,268.199,USD
2012-03-16 00:00:00.000,267.993,USD
2012-03-19 00:00:00.000,267.295,USD
2012-03-20 00:00:00.000,267.339,USD
2012-03-21 00:00:00.000,267.917,USD
2012-03-22 00:00:00.000,268.088,USD
2012-03-23 00:00:00.000,268.45,USD
2012-03-26 00:00:00.000,268.501,USD
2012-03-27 00:00:00.000,269.115,USD
2012-03-28 00:00:00.000,268.973,USD
2012-03-29 00:00:00.000,269.323,USD
2012-03-30 00:00:00.000,269.004,USD
2012-03-31 00:00:00.000,269.004,USD
2012-04-02 00:00:00.000,269.318,USD
2012-04-03 00:00:00.000,268.271,USD
2012-04-04 00:00:00.000,269.001,USD
2012-04-05 00:00:00.000,269.329,USD
2012-04-06 00:00:00.000,270.412,USD
2012-04-09 00:00:00.000,270.437,USD
2012-04-10 00:00:00.000,271.037,USD
2012-04-11 00:00:00.000,270.702,USD
2012-04-12 00:00:00.000,270.604,USD
2012-04-13 00:00:00.000,271.086,USD
2012-04-16 00:00:00.000,271.136,USD
2012-04-17 00:00:00.000,271.027,USD
2012-04-18 00:00:00.000,271.191,USD
2012-04-19 00:00:00.000,271.224,USD
2012-04-20 00:00:00.000,271.246,USD
2012-04-23 00:00:00.000,271.535,USD
2012-04-24 00:00:00.000,271.243,USD
2012-04-25 00:00:00.000,271.263,USD
2012-04-26 00:00:00.000,271.632,USD
2012-04-27 00:00:00.000,271.603,USD
2012-04-30 00:00:00.000,271.819,USD
2012-05-01 00:00:00.000,271.583,USD
2012-05-02 00:00:00.000,271.685,USD
2012-05-03 00:00:00.000,271.686,USD
2012-05-04 00:00:00.000,272.097,USD
2012-05-07 00:00:00.000,272.179,USD
2012-05-08 00:00:00.000,272.382,USD
2012-05-09 00:00:00.000,272.455,USD
2012-05-10 00:00:00.000,272.422,USD
2012-05-11 00:00:00.000,272.551,USD
2012-05-14 00:00:00.000,273.014,USD
2012-05-15 00:00:00.000,272.869,USD
2012-05-16 00:00:00.000,272.809,USD
2012-05-17 00:00:00.000,273.044,USD
2012-05-18 00:00:00.000,272.841,USD
2012-05-21 00:00:00.000,272.879,USD
2012-05-22 00:00:00.000,272.706,USD
2012-05-23 00:00:00.000,272.955,USD
2012-05-24 00:00:00.000,272.601,USD
2012-05-25 00:00:00.000,272.872,USD
2012-05-28 00:00:00.000,272.921,USD
2012-05-29 00:00:00.000,272.825,USD
2012-05-30 00:00:00.000,273.795,USD
2012-05-31 00:00:00.000,274.216,USD
2012-06-01 00:00:00.000,274.796,USD
2012-06-04 00:00:00.000,274.209,USD
2012-06-05 00:00:00.000,273.967,USD
2012-06-06 00:00:00.000,273.405,USD
2012-06-07 00:00:00.000,273.609,USD
2012-06-08 00:00:00.000,273.572,USD
2012-06-11 00:00:00.000,273.959,USD
2012-06-12 00:00:00.000,273.296,USD
2012-06-13 00:00:00.000,273.79,USD
2012-06-14 00:00:00.000,273.397,USD
2012-06-15 00:00:00.000,274.007,USD
2012-06-18 00:00:00.000,273.99,USD
2012-06-19 00:00:00.000,273.685,USD
2012-06-20 00:00:00.000,273.255,USD
2012-06-21 00:00:00.000,273.564,USD
2012-06-22 00:00:00.000,273.18,USD
2012-06-25 00:00:00.000,273.759,USD
2012-06-26 00:00:00.000,273.589,USD
2012-06-27 00:00:00.000,273.677,USD
2012-06-28 00:00:00.000,274.042,USD
2012-06-29 00:00:00.000,273.665,USD
2012-06-30 00:00:00.000,273.665,USD
2012-07-02 00:00:00.000,274.164,USD
2012-07-03 00:00:00.000,273.87,USD
2012-07-04 00:00:00.000,273.886,USD
2012-07-05 00:00:00.000,274.186,USD
2012-07-06 00:00:00.000,274.517,USD
2012-07-09 00:00:00.000,274.789,USD
2012-07-10 00:00:00.000,274.866,USD
2012-07-11 00:00:00.000,274.7,USD
2012-07-12 00:00:00.000,274.958,USD
2012-07-13 00:00:00.000,274.95,USD
2012-07-16 00:00:00.000,275.194,USD
2012-07-17 00:00:00.000,274.931,USD
2012-07-18 00:00:00.000,275.141,USD
2012-07-19 00:00:00.000,275.113,USD
2012-07-20 00:00:00.000,275.478,USD
2012-07-23 00:00:00.000,275.708,USD
2012-07-24 00:00:00.000,275.923,USD
2012-07-25 00:00:00.000,275.847,USD
2012-07-26 00:00:00.000,275.5,USD
2012-07-27 00:00:00.000,274.765,USD
2012-07-30 00:00:00.000,275.219,USD
2012-07-31 00:00:00.000,275.525,USD
2012-08-01 00:00:00.000,274.995,USD
2012-08-02 00:00:00.000,275.314,USD
2012-08-03 00:00:00.000,274.682,USD
2012-08-06 00:00:00.000,274.767,USD
2012-08-07 00:00:00.000,274.216,USD
2012-08-08 00:00:00.000,274.022,USD
2012-08-09 00:00:00.000,274.011,USD
2012-08-10 00:00:00.000,274.238,USD
2012-08-13 00:00:00.000,274.24,USD
2012-08-14 00:00:00.000,273.732,USD
2012-08-15 00:00:00.000,273.181,USD
2012-08-16 00:00:00.000,273.019,USD
2012-08-17 00:00:00.000,273.205,USD
2012-08-20 00:00:00.000,273.313,USD
2012-08-21 00:00:00.000,273.343,USD
2012-08-22 00:00:00.000,274.289,USD
2012-08-23 00:00:00.000,274.344,USD
2012-08-24 00:00:00.000,274.229,USD
2012-08-27 00:00:00.000,274.52,USD
2012-08-28 00:00:00.000,274.634,USD
2012-08-29 00:00:00.000,274.565,USD
2012-08-30 00:00:00.000,274.852,USD
2012-08-31 00:00:00.000,275.559,USD
2012-09-03 00:00:00.000,275.606,USD
2012-09-04 00:00:00.000,275.356,USD
2012-09-05 00:00:00.000,275.222,USD
2012-09-06 00:00:00.000,274.577,USD
2012-09-07 00:00:00.000,274.83,USD
2012-09-10 00:00:00.000,274.959,USD
2012-09-11 00:00:00.000,274.669,USD
2012-09-12 00:00:00.000,274.352,USD
2012-09-13 00:00:00.000,274.805,USD
2012-09-14 00:00:00.000,273.856,USD
2012-09-17 00:00:00.000,273.948,USD
2012-09-18 00:00:00.000,274.182,USD
2012-09-19 00:00:00.000,274.39,USD
2012-09-20 00:00:00.000,274.398,USD
2012-09-21 00:00:00.000,274.553,USD
2012-09-24 00:00:00.000,274.857,USD
2012-09-25 00:00:00.000,275.068,USD
2012-09-26 00:00:00.000,275.457,USD
2012-09-27 00:00:00.000,275.211,USD
2012-09-28 00:00:00.000,275.408,USD
2012-09-30 00:00:00.000,275.408,USD
2012-10-01 00:00:00.000,275.483,USD
2012-10-02 00:00:00.000,275.536,USD
2012-10-03 00:00:00.000,275.662,USD
2012-10-04 00:00:00.000,275.261,USD
2012-10-05 00:00:00.000,274.708,USD
2012-10-08 00:00:00.000,274.755,USD
2012-10-09 00:00:00.000,274.938,USD
2012-10-10 00:00:00.000,275.157,USD
2012-10-11 00:00:00.000,275.114,USD
2012-10-12 00:00:00.000,275.143,USD
2012-10-15 00:00:00.000,275.157,USD
2012-10-16 00:00:00.000,274.757,USD
2012-10-17 00:00:00.000,273.89,USD
2012-10-18 00:00:00.000,273.779,USD
2012-10-19 00:00:00.000,274.213,USD
2012-10-22 00:00:00.000,273.822,USD
2012-10-23 00:00:00.000,274.244,USD
2012-10-24 00:00:00.000,274.121,USD
2012-10-25 00:00:00.000,273.686,USD
2012-10-26 00:00:00.000,274.334,USD
2012-10-29 00:00:00.000,274.56,USD
2012-10-30 00:00:00.000,274.576,USD
2012-10-31 00:00:00.000,274.801,USD
2012-11-01 00:00:00.000,274.606,USD
2012-11-02 00:00:00.000,274.725,USD
2012-11-05 00:00:00.000,274.991,USD
2012-11-06 00:00:00.000,274.428,USD
2012-11-07 00:00:00.000,275.292,USD
2012-11-08 00:00:00.000,275.775,USD
2012-11-09 00:00:00.000,275.737,USD
2012-11-12 00:00:00.000,275.784,USD
2012-11-13 00:00:00.000,275.915,USD
2012-11-14 00:00:00.000,275.953,USD
2012-11-15 00:00:00.000,275.947,USD
2012-11-16 00:00:00.000,276.072,USD
2012-11-19 00:00:00.000,275.842,USD
2012-11-20 00:00:00.000,275.475,USD
2012-11-21 00:00:00.000,275.31,USD
2012-11-22 00:00:00.000,275.325,USD
2012-11-23 00:00:00.000,275.213,USD
2012-11-26 00:00:00.000,275.46,USD
2012-11-27 00:00:00.000,275.683,USD
2012-11-28 00:00:00.000,275.817,USD
2012-11-29 00:00:00.000,275.971,USD
2012-11-30 00:00:00.000,276.018,USD
2012-12-03 00:00:00.000,276.0,USD
2012-12-04 00:00:00.000,276.112,USD
2012-12-05 00:00:00.000,276.289,USD
2012-12-06 00:00:00.000,276.31,USD
2012-12-07 00:00:00.000,276.074,USD
2012-12-10 00:00:00.000,276.131,USD
2012-12-11 00:00:00.000,275.913,USD
2012-12-12 00:00:00.000,275.676,USD
2012-12-13 00:00:00.000,275.309,USD
2012-12-14 00:00:00.000,275.5,USD
2012-12-17 00:00:00.000,275.013,USD
2012-12-18 00:00:00.000,274.672,USD
2012-12-19 00:00:00.000,274.792,USD
2012-12-20 00:00:00.000,274.804,USD
2012-12-21 00:00:00.000,274.983,USD
2012-12-24 00:00:00.000,274.926,USD
2012-12-25 00:00:00.000,274.942,USD
2012-12-26 00:00:00.000,275.103,USD
2012-12-27 00:00:00.000,275.314,USD
2012-12-28 00:00:00.000,275.591,USD
2012-12-31 00:00:00.000,275.34,USD
2013-01-01 00:00:00.000,275.355,USD
2013-01-02 00:00:00.000,274.856,USD
2013-01-03 00:00:00.000,274.288,USD
2013-01-04 00:00:00.000,274.371,USD
2013-01-07 00:00:00.000,274.414,USD
2013-01-08 00:00:00.000,274.662,USD
2013-01-09 00:00:00.000,274.861,USD
2013-01-10 00:00:00.000,274.576,USD
2013-01-11 00:00:00.000,274.747,USD
2013-01-14 00:00:00.000,274.946,USD
2013-01-15 00:00:00.000,275.05,USD
2013-01-16 00:00:00.000,275.192,USD
2013-01-17 00:00:00.000,274.643,USD
2013-01-18 00:00:00.000,274.951,USD
2013-01-21 00:00:00.000,274.997,USD
2013-01-22 00:00:00.000,275.053,USD
2013-01-23 00:00:00.000,275.191,USD
2013-01-24 00:00:00.000,275.006,USD
2013-01-25 00:00:00.000,274.148,USD
2013-01-28 00:00:00.000,274.087,USD
2013-01-29 00:00:00.000,273.905,USD
2013-01-30 00:00:00.000,274.098,USD
2013-01-31 00:00:00.000,274.107,USD
2013-02-01 00:00:00.000,273.972,USD
2013-02-04 00:00:00.000,274.493,USD
2013-02-05 00:00:00.000,274.19,USD
2013-02-06 00:00:00.000,274.499,USD
2013-02-07 00:00:00.000,274.55,USD
2013-02-08 00:00:00.000,274.547,USD
2013-02-11 00:00:00.000,274.393,USD
2013-02-12 00:00:00.000,274.273,USD
2013-02-13 00:00:00.000,273.858,USD
2013-02-14 00:00:00.000,274.367,USD
2013-02-15 00:00:00.000,274.282,USD
2013-02-18 00:00:00.000,274.329,USD
2013-02-19 00:00:00.000,274.107,USD
2013-02-20 00:00:00.000,274.339,USD
2013-02-21 00:00:00.000,274.58,USD
2013-02-22 00:00:00.000,274.689,USD
2013-02-25 00:00:00.000,275.443,USD
2013-02-26 00:00:00.000,275.37,USD
2013-02-27 00:00:00.000,275.323,USD
2013-02-28 00:00:00.000,275.528,USD
2013-03-01 00:00:00.000,275.745,USD
2013-03-04 00:00:00.000,275.559,USD
2013-03-05 00:00:00.000,275.382,USD
2013-03-06 00:00:00.000,275.098,USD
2013-03-07 00:00:00.000,274.605,USD
2013-03-08 00:00:00.000,274.276,USD
2013-03-11 00:00:00.000,274.2,USD
2013-03-12 00:00:00.000,274.483,USD
2013-03-13 00:00:00.000,274.437,USD
2013-03-14 00:00:00.000,274.45,USD
2013-03-15 00:00:00.000,274.826,USD
2013-03-18 00:00:00.000,275.145,USD
2013-03-19 00:00:00.000,275.491,USD
2013-03-20 00:00:00.000,275.119,USD
2013-03-21 00:00:00.000,275.421,USD
2013-03-22 00:00:00.000,275.299,USD
2013-03-25 00:00:00.000,275.425,USD
2013-03-26 00:00:00.000,275.531,USD
2013-03-27 00:00:00.000,275.98,USD
2013-03-28 00:00:00.000,275.904,USD
2013-03-29 00:00:00.000,275.92,USD
2013-03-31 00:00:00.000,275.92,USD
2013-04-01 00:00:00.000,276.069,USD
2013-04-02 00:00:00.000,275.893,USD
2013-04-03 00:00:00.000,276.33,USD
2013-04-04 00:00:00.000,276.666,USD
2013-04-05 00:00:00.000,276.811,USD
2013-04-08 00:00:00.000,276.643,USD
2013-04-09 00:00:00.000,276.667,USD
2013-04-10 00:00:00.000,276.316,USD
2013-04-11 00:00:00.000,276.427,USD
2013-04-12 00:00:00.000,276.849,USD
2013-04-15 00:00:00.000,277.107,USD
2013-04-16 00:00:00.000,276.814,USD
2013-04-17 00:00:00.000,276.963,USD
2013-04-18 00:00:00.000,276.986,USD
2013-04-19 00:00:00.000,276.816,USD
2013-04-22 00:00:00.000,277.005,USD
2013-04-23 00:00:00.000,276.915,USD
2013-04-24 00:00:00.000,276.957,USD
2013-04-25 00:00:00.000,276.976,USD
2013-04-26 00:00:00.000,277.275,USD
2013-04-29 00:00:00.000,277.325,USD
2013-04-30 00:00:00.000,277.314,USD
2013-05-01 00:00:00.000,277.612,USD
2013-05-02 00:00:00.000,277.645,USD
2013-05-03 00:00:00.000,276.807,USD
2013-05-06 00:00:00.000,276.73,USD
2013-05-07 00:00:00.000,276.594,USD
2013-05-08 00:00:00.000,276.672,USD
2013-05-09 00:00:00.000,276.643,USD
2013-05-10 00:00:00.000,275.955,USD
2013-05-13 00:00:00.000,275.872,USD
2013-05-14 00:00:00.000,275.489,USD
2013-05-15 00:00:00.000,275.809,USD
2013-05-16 00:00:00.000,276.198,USD
2013-05-17 00:00:00.000,275.712,USD
2013-05-20 00:00:00.000,275.679,USD
2013-05-21 00:00:00.000,275.921,USD
2013-05-22 00:00:00.000,275.098,USD
2013-05-23 00:00:00.000,275.217,USD
2013-05-24 00:00:00.000,275.223,USD
2013-05-27 00:00:00.000,275.269,USD
2013-05-28 00:00:00.000,273.97,USD
2013-05-29 00:00:00.000,274.311,USD
2013-05-30 00:00:00.000,274.334,USD
2013-05-31 00:00:00.000,274.183,USD
2013-06-03 00:00:00.000,274.228,USD
2013-06-04 00:00:00.000,273.967,USD
2013-06-05 00:00:00.000,274.36,USD
2013-06-06 00:00:00.000,274.454,USD
2013-06-07 00:00:00.000,273.641,USD
2013-06-10 00:00:00.000,273.39,USD
2013-06-11 00:00:00.000,273.472,USD
2013-06-12 00:00:00.000,273.188,USD
2013-06-13 00:00:00.000,274.013,USD
2013-06-14 00:00:00.000,274.262,USD
2013-06-17 00:00:00.000,274.006,USD
2013-06-18 00:00:00.000,274.007,USD
2013-06-19 00:00:00.000,272.324,USD
2013-06-20 00:00:00.000,271.802,USD
2013-06-21 00:00:00.000,270.674,USD
2013-06-24 00:00:00.000,270.549,USD
2013-06-25 00:00:00.000,270.065,USD
2013-06-26 00:00:00.000,270.801,USD
2013-06-27 00:00:00.000,271.386,USD
2013-06-28 00:00:00.000,271.218,USD
2013-06-30 00:00:00.000,271.218,USD
2013-07-01 00:00:00.000,271.397,USD
2013-07-02 00:00:00.000,271.433,USD
2013-07-03 00:00:00.000,271.083,USD
2013-07-04 00:00:00.000,271.098,USD
2013-07-05 00:00:00.000,269.241,USD
2013-07-08 00:00:00.000,270.267,USD
2013-07-09 00:00:00.000,270.339,USD
2013-07-10 00:00:00.000,270.617,USD
2013-07-11 00:00:00.000,271.238,USD
2013-07-12 00:00:00.000,271.028,USD
2013-07-15 00:00:00.000,271.487,USD
2013-07-16 00:00:00.000,271.526,USD
2013-07-17 00:00:00.000,272.056,USD
2013-07-18 00:00:00.000,271.838,USD
2013-07-19 00:00:00.000,272.139,USD
2013-07-22 00:00:00.000,272.204,USD
2013-07-23 00:00:00.000,272.058,USD
2013-07-24 00:00:00.000,271.377,USD
2013-07-25 00:00:00.000,271.682,USD
2013-07-26 00:00:00.000,271.735,USD
2013-07-29 00:00:00.000,271.556,USD
2013-07-30 00:00:00.000,271.523,USD
2013-07-31 00:00:00.000,271.693,USD
2013-08-01 00:00:00.000,270.668,USD
2013-08-02 00:00:00.000,271.8,USD
2013-08-05 00:00:00.000,271.586,USD
2013-08-06 00:00:00.000,271.526,USD
2013-08-07 00:00:00.000,271.811,USD
2013-08-08 00:00:00.000,271.936,USD
2013-08-09 00:00:00.000,271.96,USD
2013-08-12 00:00:00.000,271.693,USD
2013-08-13 00:00:00.000,270.82,USD
