Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,PRICE_DATE,PRICE_TYPE,BASE_CURRENCY,PRICE_CURRENCY,FX_RATE
,,,,,,,,,2023-06-21 00:00:00.000,Fixing 20h,EUR,GBP,0.85974
,,,,,,,,,2023-06-20 00:00:00.000,Fixing 20h,EUR,GBP,0.85563
,,,,,,,,,2023-06-19 00:00:00.000,Fixing 20h,EUR,GBP,0.85431
,,,,,,,,,2023-06-16 00:00:00.000,Fixing 20h,EUR,GBP,0.85284
,,,,,,,,,2023-06-15 00:00:00.000,Fixing 20h,EUR,GBP,0.85667
,,,,,,,,,2023-06-14 00:00:00.000,Fixing 20h,EUR,GBP,0.85521
,,,,,,,,,2023-06-13 00:00:00.000,Fixing 20h,EUR,GBP,0.8562
,,,,,,,,,2023-06-12 00:00:00.000,Fixing 20h,EUR,GBP,0.86013
,,,,,,,,,2023-06-09 00:00:00.000,Fixing 20h,EUR,GBP,0.8548
,,,,,,,,,2023-06-08 00:00:00.000,Fixing 20h,EUR,GBP,0.85855
,,,,,,,,,2023-06-07 00:00:00.000,Fixing 20h,EUR,GBP,0.86032
,,,,,,,,,2023-06-06 00:00:00.000,Fixing 20h,EUR,GBP,0.86041
,,,,,,,,,2023-06-05 00:00:00.000,Fixing 20h,EUR,GBP,0.86161
,,,,,,,,,2023-06-02 00:00:00.000,Fixing 20h,EUR,GBP,0.8604
,,,,,,,,,2023-06-01 00:00:00.000,Fixing 20h,EUR,GBP,0.85911
,,,,,,,,,2023-05-31 00:00:00.000,Fixing 20h,EUR,GBP,0.85922
,,,,,,,,,2023-05-30 00:00:00.000,Fixing 20h,EUR,GBP,0.865
,,,,,,,,,2023-05-29 00:00:00.000,Fixing 20h,EUR,GBP,0.8668
,,,,,,,,,2023-05-26 00:00:00.000,Fixing 20h,EUR,GBP,0.86876
,,,,,,,,,2023-05-25 00:00:00.000,Fixing 20h,EUR,GBP,0.87044
,,,,,,,,,2023-05-24 00:00:00.000,Fixing 20h,EUR,GBP,0.86983
,,,,,,,,,2023-05-23 00:00:00.000,Fixing 20h,EUR,GBP,0.86782
,,,,,,,,,2023-05-22 00:00:00.000,Fixing 20h,EUR,GBP,0.86954
,,,,,,,,,2023-05-19 00:00:00.000,Fixing 20h,EUR,GBP,0.86812
,,,,,,,,,2023-05-18 00:00:00.000,Fixing 20h,EUR,GBP,0.86816
,,,,,,,,,2023-05-17 00:00:00.000,Fixing 20h,EUR,GBP,0.86801
,,,,,,,,,2023-05-16 00:00:00.000,Fixing 20h,EUR,GBP,0.87039
,,,,,,,,,2023-05-15 00:00:00.000,Fixing 20h,EUR,GBP,0.86798
,,,,,,,,,2023-05-12 00:00:00.000,Fixing 20h,EUR,GBP,0.87186
,,,,,,,,,2023-05-11 00:00:00.000,Fixing 20h,EUR,GBP,0.87267
,,,,,,,,,2023-05-10 00:00:00.000,Fixing 20h,EUR,GBP,0.8696
,,,,,,,,,2023-05-09 00:00:00.000,Fixing 20h,EUR,GBP,0.86887
,,,,,,,,,2023-05-08 00:00:00.000,Fixing 20h,EUR,GBP,0.87225
,,,,,,,,,2023-05-05 00:00:00.000,Fixing 20h,EUR,GBP,0.87227
,,,,,,,,,2023-05-04 00:00:00.000,Fixing 20h,EUR,GBP,0.8758
,,,,,,,,,2023-05-03 00:00:00.000,Fixing 20h,EUR,GBP,0.8803
,,,,,,,,,2023-05-02 00:00:00.000,Fixing 20h,EUR,GBP,0.88219
,,,,,,,,,2023-05-01 00:00:00.000,Fixing 20h,EUR,GBP,0.87855
,,,,,,,,,2023-04-28 00:00:00.000,Fixing 20h,EUR,GBP,0.8769
,,,,,,,,,2023-04-27 00:00:00.000,Fixing 20h,EUR,GBP,0.88257
,,,,,,,,,2023-04-26 00:00:00.000,Fixing 20h,EUR,GBP,0.88602
,,,,,,,,,2023-04-25 00:00:00.000,Fixing 20h,EUR,GBP,0.88434
,,,,,,,,,2023-04-24 00:00:00.000,Fixing 20h,EUR,GBP,0.88485
,,,,,,,,,2023-04-21 00:00:00.000,Fixing 20h,EUR,GBP,0.88302
,,,,,,,,,2023-04-20 00:00:00.000,Fixing 20h,EUR,GBP,0.8815
,,,,,,,,,2023-04-19 00:00:00.000,Fixing 20h,EUR,GBP,0.88054
,,,,,,,,,2023-04-18 00:00:00.000,Fixing 20h,EUR,GBP,0.8827
,,,,,,,,,2023-04-17 00:00:00.000,Fixing 20h,EUR,GBP,0.88298
,,,,,,,,,2023-04-14 00:00:00.000,Fixing 20h,EUR,GBP,0.88582
,,,,,,,,,2023-04-13 00:00:00.000,Fixing 20h,EUR,GBP,0.88203
,,,,,,,,,2023-04-12 00:00:00.000,Fixing 20h,EUR,GBP,0.88044
,,,,,,,,,2023-04-11 00:00:00.000,Fixing 20h,EUR,GBP,0.87821
,,,,,,,,,2023-04-10 00:00:00.000,Fixing 20h,EUR,GBP,0.87721
,,,,,,,,,2023-04-07 00:00:00.000,Fixing 20h,EUR,GBP,0.87781
,,,,,,,,,2023-04-06 00:00:00.000,Fixing 20h,EUR,GBP,0.87781
,,,,,,,,,2023-04-05 00:00:00.000,Fixing 20h,EUR,GBP,0.8753
,,,,,,,,,2023-04-04 00:00:00.000,Fixing 20h,EUR,GBP,0.87638
,,,,,,,,,2023-04-03 00:00:00.000,Fixing 20h,EUR,GBP,0.87818
,,,,,,,,,2023-03-31 00:00:00.000,Fixing 20h,EUR,GBP,0.88014
,,,,,,,,,2023-03-30 00:00:00.000,Fixing 20h,EUR,GBP,0.88011
,,,,,,,,,2023-03-29 00:00:00.000,Fixing 20h,EUR,GBP,0.88055
,,,,,,,,,2023-03-28 00:00:00.000,Fixing 20h,EUR,GBP,0.87893
,,,,,,,,,2023-03-27 00:00:00.000,Fixing 20h,EUR,GBP,0.87858
,,,,,,,,,2023-03-24 00:00:00.000,Fixing 20h,EUR,GBP,0.88006
,,,,,,,,,2023-03-23 00:00:00.000,Fixing 20h,EUR,GBP,0.88314
,,,,,,,,,2023-03-22 00:00:00.000,Fixing 20h,EUR,GBP,0.8844
,,,,,,,,,2023-03-21 00:00:00.000,Fixing 20h,EUR,GBP,0.8814
,,,,,,,,,2023-03-20 00:00:00.000,Fixing 20h,EUR,GBP,0.87337
,,,,,,,,,2023-03-17 00:00:00.000,Fixing 20h,EUR,GBP,0.8758
,,,,,,,,,2023-03-16 00:00:00.000,Fixing 20h,EUR,GBP,0.87556
,,,,,,,,,2023-03-15 00:00:00.000,Fixing 20h,EUR,GBP,0.87662
,,,,,,,,,2023-03-14 00:00:00.000,Fixing 20h,EUR,GBP,0.88225
,,,,,,,,,2023-03-13 00:00:00.000,Fixing 20h,EUR,GBP,0.88012
,,,,,,,,,2023-03-10 00:00:00.000,Fixing 20h,EUR,GBP,0.88463
,,,,,,,,,2023-03-09 00:00:00.000,Fixing 20h,EUR,GBP,0.88803
,,,,,,,,,2023-03-08 00:00:00.000,Fixing 20h,EUR,GBP,0.89057
,,,,,,,,,2023-03-07 00:00:00.000,Fixing 20h,EUR,GBP,0.89196
,,,,,,,,,2023-03-06 00:00:00.000,Fixing 20h,EUR,GBP,0.88837
,,,,,,,,,2023-03-03 00:00:00.000,Fixing 20h,EUR,GBP,0.8829
,,,,,,,,,2023-03-02 00:00:00.000,Fixing 20h,EUR,GBP,0.88667
,,,,,,,,,2023-03-01 00:00:00.000,Fixing 20h,EUR,GBP,0.88679
,,,,,,,,,2023-02-28 00:00:00.000,Fixing 20h,EUR,GBP,0.87794
,,,,,,,,,2023-02-27 00:00:00.000,Fixing 20h,EUR,GBP,0.87975
,,,,,,,,,2023-02-24 00:00:00.000,Fixing 20h,EUR,GBP,0.88323
,,,,,,,,,2023-02-23 00:00:00.000,Fixing 20h,EUR,GBP,0.88165
,,,,,,,,,2023-02-22 00:00:00.000,Fixing 20h,EUR,GBP,0.8806
,,,,,,,,,2023-02-21 00:00:00.000,Fixing 20h,EUR,GBP,0.8795
,,,,,,,,,2023-02-20 00:00:00.000,Fixing 20h,EUR,GBP,0.88751
,,,,,,,,,2023-02-17 00:00:00.000,Fixing 20h,EUR,GBP,0.88796
,,,,,,,,,2023-02-16 00:00:00.000,Fixing 20h,EUR,GBP,0.88991
,,,,,,,,,2023-02-15 00:00:00.000,Fixing 20h,EUR,GBP,0.88845
,,,,,,,,,2023-02-14 00:00:00.000,Fixing 20h,EUR,GBP,0.88205
,,,,,,,,,2023-02-13 00:00:00.000,Fixing 20h,EUR,GBP,0.88337
,,,,,,,,,2023-02-10 00:00:00.000,Fixing 20h,EUR,GBP,0.8858
,,,,,,,,,2023-02-09 00:00:00.000,Fixing 20h,EUR,GBP,0.88598
,,,,,,,,,2023-02-08 00:00:00.000,Fixing 20h,EUR,GBP,0.8883
,,,,,,,,,2023-02-07 00:00:00.000,Fixing 20h,EUR,GBP,0.89074
,,,,,,,,,2023-02-06 00:00:00.000,Fixing 20h,EUR,GBP,0.89193
,,,,,,,,,2023-02-03 00:00:00.000,Fixing 20h,EUR,GBP,0.89622
,,,,,,,,,2023-02-02 00:00:00.000,Fixing 20h,EUR,GBP,0.89179
,,,,,,,,,2023-02-01 00:00:00.000,Fixing 20h,EUR,GBP,0.8874
,,,,,,,,,2023-01-31 00:00:00.000,Fixing 20h,EUR,GBP,0.88157
,,,,,,,,,2023-01-30 00:00:00.000,Fixing 20h,EUR,GBP,0.87849
,,,,,,,,,2023-01-27 00:00:00.000,Fixing 20h,EUR,GBP,0.87709
,,,,,,,,,2023-01-26 00:00:00.000,Fixing 20h,EUR,GBP,0.87765
,,,,,,,,,2023-01-25 00:00:00.000,Fixing 20h,EUR,GBP,0.88027
,,,,,,,,,2023-01-24 00:00:00.000,Fixing 20h,EUR,GBP,0.88222
,,,,,,,,,2023-01-23 00:00:00.000,Fixing 20h,EUR,GBP,0.87804
,,,,,,,,,2023-01-20 00:00:00.000,Fixing 20h,EUR,GBP,0.87556
,,,,,,,,,2023-01-19 00:00:00.000,Fixing 20h,EUR,GBP,0.87411
,,,,,,,,,2023-01-18 00:00:00.000,Fixing 20h,EUR,GBP,0.87475
,,,,,,,,,2023-01-17 00:00:00.000,Fixing 20h,EUR,GBP,0.87945
,,,,,,,,,2023-01-16 00:00:00.000,Fixing 20h,EUR,GBP,0.88713
,,,,,,,,,2023-01-13 00:00:00.000,Fixing 20h,EUR,GBP,0.88551
,,,,,,,,,2023-01-12 00:00:00.000,Fixing 20h,EUR,GBP,0.8876
,,,,,,,,,2023-01-11 00:00:00.000,Fixing 20h,EUR,GBP,0.88539
,,,,,,,,,2023-01-10 00:00:00.000,Fixing 20h,EUR,GBP,0.88301
,,,,,,,,,2023-01-09 00:00:00.000,Fixing 20h,EUR,GBP,0.88101
,,,,,,,,,2023-01-06 00:00:00.000,Fixing 20h,EUR,GBP,0.88006
,,,,,,,,,2023-01-05 00:00:00.000,Fixing 20h,EUR,GBP,0.88336
,,,,,,,,,2023-01-04 00:00:00.000,Fixing 20h,EUR,GBP,0.87931
,,,,,,,,,2023-01-03 00:00:00.000,Fixing 20h,EUR,GBP,0.88166
,,,,,,,,,2023-01-02 00:00:00.000,Fixing 20h,EUR,GBP,0.88699
,,,,,,,,,2022-12-30 00:00:00.000,Fixing 20h,EUR,GBP,0.88699
,,,,,,,,,2022-12-29 00:00:00.000,Fixing 20h,EUR,GBP,0.88456
,,,,,,,,,2022-12-28 00:00:00.000,Fixing 20h,EUR,GBP,0.88277
,,,,,,,,,2022-12-27 00:00:00.000,Fixing 20h,EUR,GBP,0.8847
,,,,,,,,,2022-12-26 00:00:00.000,Fixing 20h,EUR,GBP,0.8822
,,,,,,,,,2022-12-23 00:00:00.000,Fixing 20h,EUR,GBP,0.8822
,,,,,,,,,2022-12-22 00:00:00.000,Fixing 20h,EUR,GBP,0.88074
,,,,,,,,,2022-12-21 00:00:00.000,Fixing 20h,EUR,GBP,0.87837
,,,,,,,,,2022-12-20 00:00:00.000,Fixing 20h,EUR,GBP,0.8729
,,,,,,,,,2022-12-19 00:00:00.000,Fixing 20h,EUR,GBP,0.87325
,,,,,,,,,2022-12-16 00:00:00.000,Fixing 20h,EUR,GBP,0.87106
,,,,,,,,,2022-12-15 00:00:00.000,Fixing 20h,EUR,GBP,0.87221
,,,,,,,,,2022-12-14 00:00:00.000,Fixing 20h,EUR,GBP,0.8601
,,,,,,,,,2022-12-13 00:00:00.000,Fixing 20h,EUR,GBP,0.85963
,,,,,,,,,2022-12-12 00:00:00.000,Fixing 20h,EUR,GBP,0.8584
,,,,,,,,,2022-12-09 00:00:00.000,Fixing 20h,EUR,GBP,0.85938
,,,,,,,,,2022-12-08 00:00:00.000,Fixing 20h,EUR,GBP,0.86257
,,,,,,,,,2022-12-07 00:00:00.000,Fixing 20h,EUR,GBP,0.8608
,,,,,,,,,2022-12-06 00:00:00.000,Fixing 20h,EUR,GBP,0.8617
,,,,,,,,,2022-12-05 00:00:00.000,Fixing 20h,EUR,GBP,0.86181
,,,,,,,,,2022-12-02 00:00:00.000,Fixing 20h,EUR,GBP,0.85729
,,,,,,,,,2022-12-01 00:00:00.000,Fixing 20h,EUR,GBP,0.85815
,,,,,,,,,2022-11-30 00:00:00.000,Fixing 20h,EUR,GBP,0.86369
,,,,,,,,,2022-11-29 00:00:00.000,Fixing 20h,EUR,GBP,0.86418
,,,,,,,,,2022-11-28 00:00:00.000,Fixing 20h,EUR,GBP,0.86489
,,,,,,,,,2022-11-25 00:00:00.000,Fixing 20h,EUR,GBP,0.86091
,,,,,,,,,2022-11-24 00:00:00.000,Fixing 20h,EUR,GBP,0.85928
,,,,,,,,,2022-11-23 00:00:00.000,Fixing 20h,EUR,GBP,0.86196
,,,,,,,,,2022-11-22 00:00:00.000,Fixing 20h,EUR,GBP,0.86641
,,,,,,,,,2022-11-21 00:00:00.000,Fixing 20h,EUR,GBP,0.86659
,,,,,,,,,2022-11-18 00:00:00.000,Fixing 20h,EUR,GBP,0.86863
,,,,,,,,,2022-11-17 00:00:00.000,Fixing 20h,EUR,GBP,0.87457
,,,,,,,,,2022-11-16 00:00:00.000,Fixing 20h,EUR,GBP,0.87231
,,,,,,,,,2022-11-15 00:00:00.000,Fixing 20h,EUR,GBP,0.87291
,,,,,,,,,2022-11-14 00:00:00.000,Fixing 20h,EUR,GBP,0.87885
,,,,,,,,,2022-11-11 00:00:00.000,Fixing 20h,EUR,GBP,0.87419
,,,,,,,,,2022-11-10 00:00:00.000,Fixing 20h,EUR,GBP,0.87061
,,,,,,,,,2022-11-09 00:00:00.000,Fixing 20h,EUR,GBP,0.88176
,,,,,,,,,2022-11-08 00:00:00.000,Fixing 20h,EUR,GBP,0.87315
,,,,,,,,,2022-11-07 00:00:00.000,Fixing 20h,EUR,GBP,0.8693
,,,,,,,,,2022-11-04 00:00:00.000,Fixing 20h,EUR,GBP,0.87516
,,,,,,,,,2022-11-03 00:00:00.000,Fixing 20h,EUR,GBP,0.87355
,,,,,,,,,2022-11-02 00:00:00.000,Fixing 20h,EUR,GBP,0.86151
,,,,,,,,,2022-11-01 00:00:00.000,Fixing 20h,EUR,GBP,0.86081
,,,,,,,,,2022-10-31 00:00:00.000,Fixing 20h,EUR,GBP,0.86184
,,,,,,,,,2022-10-28 00:00:00.000,Fixing 20h,EUR,GBP,0.85749
,,,,,,,,,2022-10-27 00:00:00.000,Fixing 20h,EUR,GBP,0.86177
,,,,,,,,,2022-10-26 00:00:00.000,Fixing 20h,EUR,GBP,0.86716
,,,,,,,,,2022-10-25 00:00:00.000,Fixing 20h,EUR,GBP,0.86823
,,,,,,,,,2022-10-24 00:00:00.000,Fixing 20h,EUR,GBP,0.87536
,,,,,,,,,2022-10-21 00:00:00.000,Fixing 20h,EUR,GBP,0.87338
,,,,,,,,,2022-10-20 00:00:00.000,Fixing 20h,EUR,GBP,0.87198
,,,,,,,,,2022-10-19 00:00:00.000,Fixing 20h,EUR,GBP,0.87178
,,,,,,,,,2022-10-18 00:00:00.000,Fixing 20h,EUR,GBP,0.87039
,,,,,,,,,2022-10-17 00:00:00.000,Fixing 20h,EUR,GBP,0.86632
,,,,,,,,,2022-10-14 00:00:00.000,Fixing 20h,EUR,GBP,0.87007
,,,,,,,,,2022-10-13 00:00:00.000,Fixing 20h,EUR,GBP,0.86462
,,,,,,,,,2022-10-12 00:00:00.000,Fixing 20h,EUR,GBP,0.87427
,,,,,,,,,2022-10-11 00:00:00.000,Fixing 20h,EUR,GBP,0.88063
,,,,,,,,,2022-10-10 00:00:00.000,Fixing 20h,EUR,GBP,0.87761
,,,,,,,,,2022-10-07 00:00:00.000,Fixing 20h,EUR,GBP,0.87902
,,,,,,,,,2022-10-06 00:00:00.000,Fixing 20h,EUR,GBP,0.87831
,,,,,,,,,2022-10-05 00:00:00.000,Fixing 20h,EUR,GBP,0.87195
,,,,,,,,,2022-10-04 00:00:00.000,Fixing 20h,EUR,GBP,0.87093
,,,,,,,,,2022-10-03 00:00:00.000,Fixing 20h,EUR,GBP,0.86784
,,,,,,,,,2022-09-30 00:00:00.000,Fixing 20h,EUR,GBP,0.87785
,,,,,,,,,2022-09-29 00:00:00.000,Fixing 20h,EUR,GBP,0.88562
,,,,,,,,,2022-09-28 00:00:00.000,Fixing 20h,EUR,GBP,0.89373
,,,,,,,,,2022-09-27 00:00:00.000,Fixing 20h,EUR,GBP,0.89442
,,,,,,,,,2022-09-26 00:00:00.000,Fixing 20h,EUR,GBP,0.89938
,,,,,,,,,2022-09-23 00:00:00.000,Fixing 20h,EUR,GBP,0.89171
,,,,,,,,,2022-09-22 00:00:00.000,Fixing 20h,EUR,GBP,0.87372
,,,,,,,,,2022-09-21 00:00:00.000,Fixing 20h,EUR,GBP,0.87276
,,,,,,,,,2022-09-20 00:00:00.000,Fixing 20h,EUR,GBP,0.87678
,,,,,,,,,2022-09-19 00:00:00.000,Fixing 20h,EUR,GBP,0.87686
,,,,,,,,,2022-09-16 00:00:00.000,Fixing 20h,EUR,GBP,0.87673
,,,,,,,,,2022-09-15 00:00:00.000,Fixing 20h,EUR,GBP,0.87147
,,,,,,,,,2022-09-14 00:00:00.000,Fixing 20h,EUR,GBP,0.86476
,,,,,,,,,2022-09-13 00:00:00.000,Fixing 20h,EUR,GBP,0.8674
,,,,,,,,,2022-09-12 00:00:00.000,Fixing 20h,EUR,GBP,0.86621
,,,,,,,,,2022-09-09 00:00:00.000,Fixing 20h,EUR,GBP,0.86659
,,,,,,,,,2022-09-08 00:00:00.000,Fixing 20h,EUR,GBP,0.8688
,,,,,,,,,2022-09-07 00:00:00.000,Fixing 20h,EUR,GBP,0.86794
,,,,,,,,,2022-09-06 00:00:00.000,Fixing 20h,EUR,GBP,0.85971
,,,,,,,,,2022-09-05 00:00:00.000,Fixing 20h,EUR,GBP,0.86215
,,,,,,,,,2022-09-02 00:00:00.000,Fixing 20h,EUR,GBP,0.86559
,,,,,,,,,2022-09-01 00:00:00.000,Fixing 20h,EUR,GBP,0.86203
,,,,,,,,,2022-08-31 00:00:00.000,Fixing 20h,EUR,GBP,0.86477
,,,,,,,,,2022-08-30 00:00:00.000,Fixing 20h,EUR,GBP,0.85957
,,,,,,,,,2022-08-29 00:00:00.000,Fixing 20h,EUR,GBP,0.85394
,,,,,,,,,2022-08-26 00:00:00.000,Fixing 20h,EUR,GBP,0.84856
,,,,,,,,,2022-08-25 00:00:00.000,Fixing 20h,EUR,GBP,0.84297
,,,,,,,,,2022-08-24 00:00:00.000,Fixing 20h,EUR,GBP,0.84513
,,,,,,,,,2022-08-23 00:00:00.000,Fixing 20h,EUR,GBP,0.84288
,,,,,,,,,2022-08-22 00:00:00.000,Fixing 20h,EUR,GBP,0.84523
,,,,,,,,,2022-08-19 00:00:00.000,Fixing 20h,EUR,GBP,0.84933
,,,,,,,,,2022-08-18 00:00:00.000,Fixing 20h,EUR,GBP,0.84557
,,,,,,,,,2022-08-17 00:00:00.000,Fixing 20h,EUR,GBP,0.84409
,,,,,,,,,2022-08-16 00:00:00.000,Fixing 20h,EUR,GBP,0.84118
,,,,,,,,,2022-08-15 00:00:00.000,Fixing 20h,EUR,GBP,0.84247
,,,,,,,,,2022-08-12 00:00:00.000,Fixing 20h,EUR,GBP,0.84548
,,,,,,,,,2022-08-11 00:00:00.000,Fixing 20h,EUR,GBP,0.84629
,,,,,,,,,2022-08-10 00:00:00.000,Fixing 20h,EUR,GBP,0.84283
,,,,,,,,,2022-08-09 00:00:00.000,Fixing 20h,EUR,GBP,0.84571
,,,,,,,,,2022-08-08 00:00:00.000,Fixing 20h,EUR,GBP,0.84387
,,,,,,,,,2022-08-05 00:00:00.000,Fixing 20h,EUR,GBP,0.8435
,,,,,,,,,2022-08-04 00:00:00.000,Fixing 20h,EUR,GBP,0.84188
,,,,,,,,,2022-08-03 00:00:00.000,Fixing 20h,EUR,GBP,0.83613
,,,,,,,,,2022-08-02 00:00:00.000,Fixing 20h,EUR,GBP,0.83602
,,,,,,,,,2022-08-01 00:00:00.000,Fixing 20h,EUR,GBP,0.8369
,,,,,,,,,2022-07-29 00:00:00.000,Fixing 20h,EUR,GBP,0.83934
,,,,,,,,,2022-07-28 00:00:00.000,Fixing 20h,EUR,GBP,0.83766
,,,,,,,,,2022-07-27 00:00:00.000,Fixing 20h,EUR,GBP,0.83823
,,,,,,,,,2022-07-26 00:00:00.000,Fixing 20h,EUR,GBP,0.84158
,,,,,,,,,2022-07-25 00:00:00.000,Fixing 20h,EUR,GBP,0.84828
,,,,,,,,,2022-07-22 00:00:00.000,Fixing 20h,EUR,GBP,0.85116
,,,,,,,,,2022-07-21 00:00:00.000,Fixing 20h,EUR,GBP,0.85198
,,,,,,,,,2022-07-20 00:00:00.000,Fixing 20h,EUR,GBP,0.85034
,,,,,,,,,2022-07-19 00:00:00.000,Fixing 20h,EUR,GBP,0.85295
,,,,,,,,,2022-07-18 00:00:00.000,Fixing 20h,EUR,GBP,0.84933
,,,,,,,,,2022-07-15 00:00:00.000,Fixing 20h,EUR,GBP,0.85024
,,,,,,,,,2022-07-14 00:00:00.000,Fixing 20h,EUR,GBP,0.84767
,,,,,,,,,2022-07-13 00:00:00.000,Fixing 20h,EUR,GBP,0.84529
,,,,,,,,,2022-07-12 00:00:00.000,Fixing 20h,EUR,GBP,0.84418
,,,,,,,,,2022-07-11 00:00:00.000,Fixing 20h,EUR,GBP,0.8459
,,,,,,,,,2022-07-08 00:00:00.000,Fixing 20h,EUR,GBP,0.84589
,,,,,,,,,2022-07-07 00:00:00.000,Fixing 20h,EUR,GBP,0.84551
,,,,,,,,,2022-07-06 00:00:00.000,Fixing 20h,EUR,GBP,0.8537
,,,,,,,,,2022-07-05 00:00:00.000,Fixing 20h,EUR,GBP,0.85881
,,,,,,,,,2022-07-04 00:00:00.000,Fixing 20h,EUR,GBP,0.8611
,,,,,,,,,2022-07-01 00:00:00.000,Fixing 20h,EUR,GBP,0.86184
,,,,,,,,,2022-06-30 00:00:00.000,Fixing 20h,EUR,GBP,0.86033
,,,,,,,,,2022-06-29 00:00:00.000,Fixing 20h,EUR,GBP,0.86159
,,,,,,,,,2022-06-28 00:00:00.000,Fixing 20h,EUR,GBP,0.86374
,,,,,,,,,2022-06-27 00:00:00.000,Fixing 20h,EUR,GBP,0.86217
,,,,,,,,,2022-06-24 00:00:00.000,Fixing 20h,EUR,GBP,0.8598
,,,,,,,,,2022-06-23 00:00:00.000,Fixing 20h,EUR,GBP,0.85866
,,,,,,,,,2022-06-22 00:00:00.000,Fixing 20h,EUR,GBP,0.86162
,,,,,,,,,2022-06-21 00:00:00.000,Fixing 20h,EUR,GBP,0.85788
,,,,,,,,,2022-06-20 00:00:00.000,Fixing 20h,EUR,GBP,0.85795
,,,,,,,,,2022-06-17 00:00:00.000,Fixing 20h,EUR,GBP,0.85929
,,,,,,,,,2022-06-16 00:00:00.000,Fixing 20h,EUR,GBP,0.85597
,,,,,,,,,2022-06-15 00:00:00.000,Fixing 20h,EUR,GBP,0.85966
,,,,,,,,,2022-06-14 00:00:00.000,Fixing 20h,EUR,GBP,0.86967
,,,,,,,,,2022-06-13 00:00:00.000,Fixing 20h,EUR,GBP,0.85866
,,,,,,,,,2022-06-10 00:00:00.000,Fixing 20h,EUR,GBP,0.85426
,,,,,,,,,2022-06-09 00:00:00.000,Fixing 20h,EUR,GBP,0.84967
,,,,,,,,,2022-06-08 00:00:00.000,Fixing 20h,EUR,GBP,0.85455
,,,,,,,,,2022-06-07 00:00:00.000,Fixing 20h,EUR,GBP,0.85063
,,,,,,,,,2022-06-06 00:00:00.000,Fixing 20h,EUR,GBP,0.85285
,,,,,,,,,2022-06-03 00:00:00.000,Fixing 20h,EUR,GBP,0.85765
,,,,,,,,,2022-06-02 00:00:00.000,Fixing 20h,EUR,GBP,0.85467
,,,,,,,,,2022-06-01 00:00:00.000,Fixing 20h,EUR,GBP,0.85294
,,,,,,,,,2022-05-31 00:00:00.000,Fixing 20h,EUR,GBP,0.85175
,,,,,,,,,2022-05-30 00:00:00.000,Fixing 20h,EUR,GBP,0.85183
,,,,,,,,,2022-05-27 00:00:00.000,Fixing 20h,EUR,GBP,0.84994
,,,,,,,,,2022-05-26 00:00:00.000,Fixing 20h,EUR,GBP,0.85114
,,,,,,,,,2022-05-25 00:00:00.000,Fixing 20h,EUR,GBP,0.84912
,,,,,,,,,2022-05-24 00:00:00.000,Fixing 20h,EUR,GBP,0.8571
,,,,,,,,,2022-05-23 00:00:00.000,Fixing 20h,EUR,GBP,0.8501
,,,,,,,,,2022-05-20 00:00:00.000,Fixing 20h,EUR,GBP,0.84571
,,,,,,,,,2022-05-19 00:00:00.000,Fixing 20h,EUR,GBP,0.84799
,,,,,,,,,2022-05-18 00:00:00.000,Fixing 20h,EUR,GBP,0.8484
,,,,,,,,,2022-05-17 00:00:00.000,Fixing 20h,EUR,GBP,0.84488
,,,,,,,,,2022-05-16 00:00:00.000,Fixing 20h,EUR,GBP,0.84738
,,,,,,,,,2022-05-13 00:00:00.000,Fixing 20h,EUR,GBP,0.84994
,,,,,,,,,2022-05-12 00:00:00.000,Fixing 20h,EUR,GBP,0.85166
,,,,,,,,,2022-05-11 00:00:00.000,Fixing 20h,EUR,GBP,0.85821
,,,,,,,,,2022-05-10 00:00:00.000,Fixing 20h,EUR,GBP,0.8552
,,,,,,,,,2022-05-09 00:00:00.000,Fixing 20h,EUR,GBP,0.85588
,,,,,,,,,2022-05-06 00:00:00.000,Fixing 20h,EUR,GBP,0.85527
,,,,,,,,,2022-05-05 00:00:00.000,Fixing 20h,EUR,GBP,0.85162
,,,,,,,,,2022-05-04 00:00:00.000,Fixing 20h,EUR,GBP,0.84409
,,,,,,,,,2022-05-03 00:00:00.000,Fixing 20h,EUR,GBP,0.84263
,,,,,,,,,2022-05-02 00:00:00.000,Fixing 20h,EUR,GBP,0.84117
,,,,,,,,,2022-04-29 00:00:00.000,Fixing 20h,EUR,GBP,0.83902
,,,,,,,,,2022-04-28 00:00:00.000,Fixing 20h,EUR,GBP,0.84306
,,,,,,,,,2022-04-27 00:00:00.000,Fixing 20h,EUR,GBP,0.8421
,,,,,,,,,2022-04-26 00:00:00.000,Fixing 20h,EUR,GBP,0.84567
,,,,,,,,,2022-04-25 00:00:00.000,Fixing 20h,EUR,GBP,0.84107
,,,,,,,,,2022-04-22 00:00:00.000,Fixing 20h,EUR,GBP,0.8411
,,,,,,,,,2022-04-21 00:00:00.000,Fixing 20h,EUR,GBP,0.8319
,,,,,,,,,2022-04-20 00:00:00.000,Fixing 20h,EUR,GBP,0.83045
,,,,,,,,,2022-04-19 00:00:00.000,Fixing 20h,EUR,GBP,0.83008
,,,,,,,,,2022-04-18 00:00:00.000,Fixing 20h,EUR,GBP,0.82893
